Date,Ticker,BBG_Ticker,Weight,Close,Divisor
20140417,135 HK,135 HK Equity,0.554498,12.66,323.9047
20140417,1398 HK,1398 HK Equity,4.530325,4.81,323.9047
20140417,144 HK,144 HK Equity,0.393335,25.5,323.9047
20140417,151 HK,151 HK Equity,1.224231,12.42,323.9047
20140417,16 HK,16 HK Equity,1.84215,99.7,323.9047
20140417,17 HK,17 HK Equity,0.56846,8.13,323.9047
20140417,1880 HK,1880 HK Equity,0.532962,8.47,323.9047
20140417,19 HK,19 HK Equity,0.785054,91.3,323.9047
20140417,1928 HK,1928 HK Equity,2.005061,61.1,323.9047
20140417,2 HK,2 HK Equity,1.587134,61.75,323.9047
20140417,23 HK,23 HK Equity,0.611094,32.25,323.9047
20140417,2318 HK,2318 HK Equity,1.657059,30.025,323.9047
20140417,2319 HK,2319 HK Equity,0.815392,20.475,323.9047
20140417,2388 HK,2388 HK Equity,1.13692,22.65,323.9047
20140417,2628 HK,2628 HK Equity,2.134796,21.15,323.9047
20140417,267 HK,267 HK Equity,0.30875,13.86,323.9047
20140417,27 HK,27 HK Equity,2.156489,68.2,323.9047
20140417,291 HK,291 HK Equity,0.372513,20.945,323.9047
20140417,293 HK,293 HK Equity,0.240764,15.04,323.9047
20140417,3 HK,3 HK Equity,1.388013,11.077,323.9047
20140417,322 HK,322 HK Equity,0.593837,22.35,323.9047
20140417,3328 HK,3328 HK Equity,0.593649,5,323.9047
20140417,386 HK,386 HK Equity,2.422543,7,323.9047
20140417,388 HK,388 HK Equity,2.160494,144.3,323.9047
20140417,3988 HK,3988 HK Equity,3.760759,3.49,323.9047
20140417,4 HK,4 HK Equity,1.156,21.125,323.9047
20140417,494 HK,494 HK Equity,0.9526,9.849,323.9047
20140417,5 HK,5 HK Equity,14.700974,80.25,323.9047
20140417,6 HK,6 HK Equity,1.308768,69.55,323.9047
20140417,66 HK,66 HK Equity,0.57423,29.2,323.9047
20140417,688 HK,688 HK Equity,1.111348,19.811,323.9047
20140417,700 HK,700 HK Equity,7.974853,105.1,323.9047
20140417,762 HK,762 HK Equity,0.845327,10.48,323.9047
20140417,83 HK,83 HK Equity,0.488046,11.96,323.9047
20140417,836 HK,836 HK Equity,0.545997,21,323.9047
20140417,857 HK,857 HK Equity,2.512805,8.78,323.9047
20140417,883 HK,883 HK Equity,3.120161,12.88,323.9047
20140417,939 HK,939 HK Equity,6.220635,5.45,323.9047
20140417,941 HK,941 HK Equity,5.918381,71.95,323.9047
20140417,992 HK,992 HK Equity,0.851462,9.28,323.9047
20140422,101 HK,101 HK Equity,0.725468,23.85,323.9047
20140422,1044 HK,1044 HK Equity,0.896853,79.767,323.9047
20140422,1088 HK,1088 HK Equity,1.003962,21.75,323.9047
20140422,11 HK,11 HK Equity,1.308709,126,323.9047
20140422,1109 HK,1109 HK Equity,0.450706,16.26,323.9047
20140422,1199 HK,1199 HK Equity,0.251569,10.6,323.9047
20140422,12 HK,12 HK Equity,0.593393,28.718,323.9047
20140422,1249772D HK,1249772D HK Equity,2.585839,137,323.9047
20140422,1299 HK,1299 HK Equity,6.39599,39.1,323.9047
20140422,13 HK,13 HK Equity,3.12106,107.8,323.9047
20140422,135 HK,135 HK Equity,0.563102,12.84,323.9047
20140422,1398 HK,1398 HK Equity,4.526697,4.8,323.9047
20140422,144 HK,144 HK Equity,0.388434,25.15,323.9047
20140422,151 HK,151 HK Equity,1.247512,12.64,323.9047
20140422,16 HK,16 HK Equity,1.836184,99.25,323.9047
20140422,17 HK,17 HK Equity,0.568488,8.12,323.9047
20140422,1880 HK,1880 HK Equity,0.539315,8.56,323.9047
20140422,19 HK,19 HK Equity,0.780463,90.65,323.9047
20140422,1928 HK,1928 HK Equity,2.007629,61.1,323.9047
20140422,2 HK,2 HK Equity,1.59174,61.85,323.9047
20140422,23 HK,23 HK Equity,0.605236,31.9,323.9047
20140422,2318 HK,2318 HK Equity,1.652274,29.9,323.9047
20140422,2319 HK,2319 HK Equity,0.847339,21.25,323.9047
20140422,2388 HK,2388 HK Equity,1.130837,22.5,323.9047
20140422,2628 HK,2628 HK Equity,2.12237,21,323.9047
20140422,267 HK,267 HK Equity,0.310484,13.92,323.9047
20140422,27 HK,27 HK Equity,2.154501,68.05,323.9047
20140422,291 HK,291 HK Equity,0.357483,20.074,323.9047
20140422,293 HK,293 HK Equity,0.238828,14.9,323.9047
20140422,3 HK,3 HK Equity,1.378884,10.99,323.9047
20140422,322 HK,322 HK Equity,0.595927,22.4,323.9047
20140422,3328 HK,3328 HK Equity,0.589654,4.96,323.9047
20140422,386 HK,386 HK Equity,2.508811,7.24,323.9047
20140422,388 HK,388 HK Equity,2.145271,143.1,323.9047
20140422,3988 HK,3988 HK Equity,3.711627,3.44,323.9047
20140422,4 HK,4 HK Equity,1.161596,21.201,323.9047
20140422,494 HK,494 HK Equity,0.949051,9.8,323.9047
20140422,5 HK,5 HK Equity,14.774829,80.55,323.9047
20140422,6 HK,6 HK Equity,1.317981,69.95,323.9047
20140422,66 HK,66 HK Equity,0.580872,29.5,323.9047
20140422,688 HK,688 HK Equity,1.112771,19.811,323.9047
20140422,700 HK,700 HK Equity,7.969872,104.9,323.9047
20140422,762 HK,762 HK Equity,0.84964,10.52,323.9047
20140422,83 HK,83 HK Equity,0.482951,11.82,323.9047
20140422,836 HK,836 HK Equity,0.494109,18.98,323.9047
20140422,857 HK,857 HK Equity,2.510292,8.76,323.9047
20140422,883 HK,883 HK Equity,3.138711,12.94,323.9047
20140422,939 HK,939 HK Equity,6.182887,5.41,323.9047
20140422,941 HK,941 HK Equity,5.917725,71.85,323.9047
20140422,992 HK,992 HK Equity,0.824073,8.97,323.9047
20140423,101 HK,101 HK Equity,0.720304,23.45,323.9047
20140423,1044 HK,1044 HK Equity,0.893035,78.655,323.9047
20140423,1088 HK,1088 HK Equity,0.990514,21.25,323.9047
20140423,11 HK,11 HK Equity,1.306875,124.6,323.9047
20140423,1109 HK,1109 HK Equity,0.447294,15.98,323.9047
20140423,1199 HK,1199 HK Equity,0.250684,10.46,323.9047
20140423,12 HK,12 HK Equity,0.597276,28.624,323.9047
20140423,1249772D HK,1249772D HK Equity,2.58645,135.7,323.9047
20140423,1299 HK,1299 HK Equity,6.310123,38.2,323.9047
20140423,13 HK,13 HK Equity,3.122469,106.8,323.9047
20140423,135 HK,135 HK Equity,0.565974,12.78,323.9047
20140423,1398 HK,1398 HK Equity,4.504481,4.73,323.9047
20140423,144 HK,144 HK Equity,0.394587,25.3,323.9047
20140423,151 HK,151 HK Equity,1.241822,12.46,323.9047
20140423,16 HK,16 HK Equity,1.821519,97.5,323.9047
20140423,17 HK,17 HK Equity,0.578312,8.18,323.9047
20140423,1880 HK,1880 HK Equity,0.533794,8.39,323.9047
20140423,19 HK,19 HK Equity,0.780301,89.75,323.9047
20140423,1928 HK,1928 HK Equity,2.077113,62.6,323.9047
20140423,2 HK,2 HK Equity,1.602171,61.65,323.9047
20140423,23 HK,23 HK Equity,0.606389,31.65,323.9047
20140423,2318 HK,2318 HK Equity,1.644781,29.475,323.9047
20140423,2319 HK,2319 HK Equity,0.845593,21,323.9047
20140423,2388 HK,2388 HK Equity,1.13179,22.3,323.9047
20140423,2628 HK,2628 HK Equity,2.117695,20.75,323.9047
20140423,267 HK,267 HK Equity,0.312181,13.86,323.9047
20140423,27 HK,27 HK Equity,2.209226,69.1,323.9047
20140423,291 HK,291 HK Equity,0.365938,20.349,323.9047
20140423,293 HK,293 HK Equity,0.240525,14.86,323.9047
20140423,3 HK,3 HK Equity,1.384556,10.928,323.9047
20140423,322 HK,322 HK Equity,0.593719,22.1,323.9047
20140423,3328 HK,3328 HK Equity,0.58584,4.88,323.9047
20140423,386 HK,386 HK Equity,2.480956,7.09,323.9047
20140423,388 HK,388 HK Equity,2.134544,141,323.9047
20140423,3988 HK,3988 HK Equity,3.693593,3.39,323.9047
20140423,4 HK,4 HK Equity,1.151183,20.806,323.9047
20140423,494 HK,494 HK Equity,0.955159,9.767,323.9047
20140423,5 HK,5 HK Equity,14.818026,80,323.9047
20140423,6 HK,6 HK Equity,1.330922,69.95,323.9047
20140423,66 HK,66 HK Equity,0.585581,29.45,323.9047
20140423,688 HK,688 HK Equity,1.083905,19.109,323.9047
20140423,700 HK,700 HK Equity,8.117176,105.8,323.9047
20140423,762 HK,762 HK Equity,0.815573,10,323.9047
20140423,83 HK,83 HK Equity,0.483567,11.72,323.9047
20140423,836 HK,836 HK Equity,0.51158,19.46,323.9047
20140423,857 HK,857 HK Equity,2.537834,8.77,323.9047
20140423,883 HK,883 HK Equity,3.130339,12.78,323.9047
20140423,939 HK,939 HK Equity,6.162809,5.34,323.9047
20140423,941 HK,941 HK Equity,5.821964,70,323.9047
20140423,992 HK,992 HK Equity,0.82196,8.86,323.9047
20140424,101 HK,101 HK Equity,0.717078,23.4,323.9047
20140424,1044 HK,1044 HK Equity,0.896411,79.138,323.9047
20140424,1088 HK,1088 HK Equity,0.997486,21.45,323.9047
20140424,11 HK,11 HK Equity,1.307988,125,323.9047
20140424,1109 HK,1109 HK Equity,0.456295,16.34,323.9047
20140424,1199 HK,1199 HK Equity,0.249138,10.42,323.9047
20140424,12 HK,12 HK Equity,0.593933,28.531,323.9047
20140424,1249772D HK,1249772D HK Equity,2.591779,136.3,323.9047
20140424,1299 HK,1299 HK Equity,6.369447,38.65,323.9047
20140424,13 HK,13 HK Equity,3.123878,107.1,323.9047
20140424,135 HK,135 HK Equity,0.561109,12.7,323.9047
20140424,1398 HK,1398 HK Equity,4.474889,4.71,323.9047
20140424,144 HK,144 HK Equity,0.393659,25.3,323.9047
20140424,151 HK,151 HK Equity,1.230948,12.38,323.9047
20140424,16 HK,16 HK Equity,1.817237,97.5,323.9047
20140424,17 HK,17 HK Equity,0.576952,8.18,323.9047
20140424,1880 HK,1880 HK Equity,0.537617,8.47,323.9047
20140424,19 HK,19 HK Equity,0.785406,90.55,323.9047
20140424,1928 HK,1928 HK Equity,2.100367,63.45,323.9047
20140424,2 HK,2 HK Equity,1.599701,61.7,323.9047
20140424,23 HK,23 HK Equity,0.604008,31.6,323.9047
20140424,2318 HK,2318 HK Equity,1.63813,29.425,323.9047
20140424,2319 HK,2319 HK Equity,0.8426,20.975,323.9047
20140424,2388 HK,2388 HK Equity,1.141788,22.55,323.9047
20140424,2628 HK,2628 HK Equity,2.112716,20.75,323.9047
20140424,267 HK,267 HK Equity,0.310997,13.84,323.9047
20140424,27 HK,27 HK Equity,2.215196,69.45,323.9047
20140424,291 HK,291 HK Equity,0.363433,20.257,323.9047
20140424,293 HK,293 HK Equity,0.244481,15.14,323.9047
20140424,3 HK,3 HK Equity,1.38758,10.978,323.9047
20140424,322 HK,322 HK Equity,0.595003,22.2,323.9047
20140424,3328 HK,3328 HK Equity,0.58566,4.89,323.9047
20140424,386 HK,386 HK Equity,2.475123,7.09,323.9047
20140424,388 HK,388 HK Equity,2.131036,141.1,323.9047
20140424,3988 HK,3988 HK Equity,3.717519,3.42,323.9047
20140424,4 HK,4 HK Equity,1.129819,20.468,323.9047
20140424,494 HK,494 HK Equity,0.965726,9.898,323.9047
20140424,5 HK,5 HK Equity,14.76471,79.9,323.9047
20140424,6 HK,6 HK Equity,1.286032,67.75,323.9047
20140424,66 HK,66 HK Equity,0.586188,29.55,323.9047
20140424,688 HK,688 HK Equity,1.076884,19.03,323.9047
20140424,700 HK,700 HK Equity,8.151671,106.5,323.9047
20140424,762 HK,762 HK Equity,0.844574,10.38,323.9047
20140424,83 HK,83 HK Equity,0.481607,11.7,323.9047
20140424,836 HK,836 HK Equity,0.517196,19.72,323.9047
20140424,857 HK,857 HK Equity,2.549189,8.83,323.9047
20140424,883 HK,883 HK Equity,3.10343,12.7,323.9047
20140424,939 HK,939 HK Equity,6.194376,5.38,323.9047
20140424,941 HK,941 HK Equity,5.787532,69.75,323.9047
20140424,992 HK,992 HK Equity,0.814474,8.8,323.9047
20140425,101 HK,101 HK Equity,0.715582,23,323.9047
20140425,1044 HK,1044 HK Equity,0.897311,78.026,323.9047
20140425,1088 HK,1088 HK Equity,0.99383,21.05,323.9047
20140425,11 HK,11 HK Equity,1.31946,124.2,323.9047
20140425,1109 HK,1109 HK Equity,0.449653,15.86,323.9047
20140425,1199 HK,1199 HK Equity,0.249058,10.26,323.9047
20140425,12 HK,12 HK Equity,0.591847,28.004,323.9047
20140425,1249772D HK,1249772D HK Equity,2.608184,135.1,323.9047
20140425,1299 HK,1299 HK Equity,6.332846,37.85,323.9047
20140425,13 HK,13 HK Equity,3.147884,106.3,323.9047
20140425,135 HK,135 HK Equity,0.566088,12.62,323.9047
20140425,1398 HK,1398 HK Equity,4.466046,4.63,323.9047
20140425,144 HK,144 HK Equity,0.39809,25.2,323.9047
20140425,151 HK,151 HK Equity,1.223496,12.12,323.9047
20140425,16 HK,16 HK Equity,1.82606,96.5,323.9047
20140425,17 HK,17 HK Equity,0.570008,7.96,323.9047
20140425,1880 HK,1880 HK Equity,0.539381,8.37,323.9047
20140425,19 HK,19 HK Equity,0.781546,88.75,323.9047
20140425,1928 HK,1928 HK Equity,2.065219,61.45,323.9047
20140425,2 HK,2 HK Equity,1.58859,60.35,323.9047
20140425,23 HK,23 HK Equity,0.608378,31.35,323.9047
20140425,2318 HK,2318 HK Equity,1.651837,29.225,323.9047
20140425,2319 HK,2319 HK Equity,0.840171,20.6,323.9047
20140425,2388 HK,2388 HK Equity,1.146369,22.3,323.9047
20140425,2628 HK,2628 HK Equity,2.113962,20.45,323.9047
20140425,267 HK,267 HK Equity,0.317115,13.9,323.9047
20140425,27 HK,27 HK Equity,2.185871,67.5,323.9047
20140425,291 HK,291 HK Equity,0.367313,20.166,323.9047
20140425,293 HK,293 HK Equity,0.243296,14.84,323.9047
20140425,3 HK,3 HK Equity,1.376893,10.73,323.9047
20140425,322 HK,322 HK Equity,0.593204,21.8,323.9047
20140425,3328 HK,3328 HK Equity,0.583658,4.8,323.9047
20140425,386 HK,386 HK Equity,2.456205,6.93,323.9047
20140425,388 HK,388 HK Equity,2.132906,139.1,323.9047
20140425,3988 HK,3988 HK Equity,3.7191,3.37,323.9047
20140425,4 HK,4 HK Equity,1.134441,20.243,323.9047
20140425,494 HK,494 HK Equity,0.956081,9.652,323.9047
20140425,5 HK,5 HK Equity,14.774388,78.75,323.9047
20140425,6 HK,6 HK Equity,1.273869,66.1,323.9047
20140425,66 HK,66 HK Equity,0.585068,29.05,323.9047
20140425,688 HK,688 HK Equity,1.085379,18.892,323.9047
20140425,700 HK,700 HK Equity,8.136255,104.7,323.9047
20140425,762 HK,762 HK Equity,0.845904,10.24,323.9047
20140425,83 HK,83 HK Equity,0.471408,11.28,323.9047
20140425,836 HK,836 HK Equity,0.529353,19.88,323.9047
20140425,857 HK,857 HK Equity,2.579317,8.8,323.9047
20140425,883 HK,883 HK Equity,3.111119,12.54,323.9047
20140425,939 HK,939 HK Equity,6.207126,5.31,323.9047
20140425,941 HK,941 HK Equity,5.816928,69.05,323.9047
20140425,992 HK,992 HK Equity,0.82691,8.8,323.9047
20140428,101 HK,101 HK Equity,0.696669,22.3,323.9047
20140428,1044 HK,1044 HK Equity,0.902692,78.171,323.9047
20140428,1088 HK,1088 HK Equity,0.993195,20.95,323.9047
20140428,11 HK,11 HK Equity,1.33451,125.1,323.9047
20140428,1109 HK,1109 HK Equity,0.44297,15.56,323.9047
20140428,1199 HK,1199 HK Equity,0.250087,10.26,323.9047
20140428,12 HK,12 HK Equity,0.598244,28.19,323.9047
20140428,1249772D HK,1249772D HK Equity,2.622834,135.3,323.9047
20140428,1299 HK,1299 HK Equity,6.300202,37.5,323.9047
20140428,13 HK,13 HK Equity,3.17278,106.7,323.9047
20140428,135 HK,135 HK Equity,0.556715,12.36,323.9047
20140428,1398 HK,1398 HK Equity,4.474807,4.62,323.9047
20140428,144 HK,144 HK Equity,0.390217,24.6,323.9047
20140428,151 HK,151 HK Equity,1.228549,12.12,323.9047
20140428,16 HK,16 HK Equity,1.842153,96.95,323.9047
20140428,17 HK,17 HK Equity,0.582429,8.1,323.9047
20140428,1880 HK,1880 HK Equity,0.525432,8.12,323.9047
20140428,19 HK,19 HK Equity,0.800249,90.5,323.9047
20140428,1928 HK,1928 HK Equity,2.006256,59.45,323.9047
20140428,2 HK,2 HK Equity,1.621583,61.35,323.9047
20140428,23 HK,23 HK Equity,0.614789,31.55,323.9047
20140428,2318 HK,2318 HK Equity,1.631702,28.75,323.9047
20140428,2319 HK,2319 HK Equity,0.80064,19.55,323.9047
20140428,2388 HK,2388 HK Equity,1.161428,22.5,323.9047
20140428,2628 HK,2628 HK Equity,2.075984,20,323.9047
20140428,267 HK,267 HK Equity,0.313385,13.68,323.9047
20140428,27 HK,27 HK Equity,2.123362,65.3,323.9047
20140428,291 HK,291 HK Equity,0.366315,20.028,323.9047
20140428,293 HK,293 HK Equity,0.242984,14.76,323.9047
20140428,3 HK,3 HK Equity,1.388981,10.779,323.9047
20140428,322 HK,322 HK Equity,0.595654,21.8,323.9047
20140428,3328 HK,3328 HK Equity,0.58729,4.81,323.9047
20140428,386 HK,386 HK Equity,2.455673,6.9,323.9047
20140428,388 HK,388 HK Equity,2.106303,136.8,323.9047
20140428,3988 HK,3988 HK Equity,3.745543,3.38,323.9047
20140428,4 HK,4 HK Equity,1.142297,20.299,323.9047
20140428,494 HK,494 HK Equity,0.94207,9.472,323.9047
20140428,5 HK,5 HK Equity,14.825994,78.7,323.9047
20140428,6 HK,6 HK Equity,1.300417,67.2,323.9047
20140428,66 HK,66 HK Equity,0.590519,29.2,323.9047
20140428,688 HK,688 HK Equity,1.063641,18.437,323.9047
20140428,700 HK,700 HK Equity,7.935768,101.7,323.9047
20140428,762 HK,762 HK Equity,0.875942,10.56,323.9047
20140428,83 HK,83 HK Equity,0.480909,11.46,323.9047
20140428,836 HK,836 HK Equity,0.518171,19.38,323.9047
20140428,857 HK,857 HK Equity,2.634118,8.95,323.9047
20140428,883 HK,883 HK Equity,3.158846,12.68,323.9047
20140428,939 HK,939 HK Equity,6.244502,5.32,323.9047
20140428,941 HK,941 HK Equity,5.917086,69.95,323.9047
20140428,992 HK,992 HK Equity,0.817115,8.66,323.9047
20140429,101 HK,101 HK Equity,0.717487,23.3,323.9047
20140429,1044 HK,1044 HK Equity,0.900222,79.09,323.9047
20140429,1088 HK,1088 HK Equity,0.992992,21.25,323.9047
20140429,11 HK,11 HK Equity,1.32802,126.3,323.9047
20140429,1109 HK,1109 HK Equity,0.444485,15.84,323.9047
20140429,1199 HK,1199 HK Equity,0.24987,10.4,323.9047
20140429,12 HK,12 HK Equity,0.602017,28.78,323.9047
20140429,1249772D HK,1249772D HK Equity,2.592922,135.7,323.9047
20140429,1299 HK,1299 HK Equity,6.433551,38.85,323.9047
20140429,13 HK,13 HK Equity,3.165453,108,323.9047
20140429,135 HK,135 HK Equity,0.55052,12.4,323.9047
20140429,1398 HK,1398 HK Equity,4.458469,4.67,323.9047
20140429,144 HK,144 HK Equity,0.386193,24.7,323.9047
20140429,151 HK,151 HK Equity,1.226944,12.28,323.9047
20140429,16 HK,16 HK Equity,1.845742,98.55,323.9047
20140429,17 HK,17 HK Equity,0.579759,8.18,323.9047
20140429,1880 HK,1880 HK Equity,0.521098,8.17,323.9047
20140429,19 HK,19 HK Equity,0.8023,92.05,323.9047
20140429,1928 HK,1928 HK Equity,1.92597,57.9,323.9047
20140429,2 HK,2 HK Equity,1.621812,62.25,323.9047
20140429,23 HK,23 HK Equity,0.627113,32.65,323.9047
20140429,2318 HK,2318 HK Equity,1.634911,29.225,323.9047
20140429,2319 HK,2319 HK Equity,0.805323,19.95,323.9047
20140429,2388 HK,2388 HK Equity,1.154974,22.7,323.9047
20140429,2628 HK,2628 HK Equity,2.087184,20.4,323.9047
20140429,267 HK,267 HK Equity,0.309801,13.72,323.9047
20140429,27 HK,27 HK Equity,1.996804,62.3,323.9047
20140429,291 HK,291 HK Equity,0.372637,20.67,323.9047
20140429,293 HK,293 HK Equity,0.240478,14.82,323.9047
20140429,3 HK,3 HK Equity,1.41168,11.114,323.9047
20140429,322 HK,322 HK Equity,0.596551,22.15,323.9047
20140429,3328 HK,3328 HK Equity,0.590916,4.91,323.9047
20140429,386 HK,386 HK Equity,2.427527,6.92,323.9047
20140429,388 HK,388 HK Equity,2.114085,139.3,323.9047
20140429,3988 HK,3988 HK Equity,3.757449,3.44,323.9047
20140429,4 HK,4 HK Equity,1.134273,20.449,323.9047
20140429,494 HK,494 HK Equity,0.93019,9.488,323.9047
20140429,5 HK,5 HK Equity,14.780826,79.6,323.9047
20140429,6 HK,6 HK Equity,1.298964,68.1,323.9047
20140429,66 HK,66 HK Equity,0.58904,29.55,323.9047
20140429,688 HK,688 HK Equity,1.074256,18.892,323.9047
20140429,700 HK,700 HK Equity,7.837521,101.9,323.9047
20140429,762 HK,762 HK Equity,0.918997,11.24,323.9047
20140429,83 HK,83 HK Equity,0.491395,11.88,323.9047
20140429,836 HK,836 HK Equity,0.518658,19.68,323.9047
20140429,857 HK,857 HK Equity,2.602203,8.97,323.9047
20140429,883 HK,883 HK Equity,3.18237,12.96,323.9047
20140429,939 HK,939 HK Equity,6.247647,5.4,323.9047
20140429,941 HK,941 HK Equity,6.099174,73.15,323.9047
20140429,992 HK,992 HK Equity,0.821226,8.83,323.9047
20140430,101 HK,101 HK Equity,0.72097,23.05,323.9093
20140430,1044 HK,1044 HK Equity,0.911543,78.945,323.9093
20140430,1088 HK,1088 HK Equity,0.995476,21,323.9093
20140430,11 HK,11 HK Equity,1.347192,126.3,323.9093
20140430,1109 HK,1109 HK Equity,0.454317,15.96,323.9093
20140430,1199 HK,1199 HK Equity,0.252989,10.38,323.9093
20140430,12 HK,12 HK Equity,0.608732,28.687,323.9093
20140430,1249772D HK,1249772D HK Equity,2.558635,132,323.9093
20140430,1299 HK,1299 HK Equity,6.31644,37.6,323.9093
20140430,13 HK,13 HK Equity,3.151685,106,323.9093
20140430,135 HK,135 HK Equity,0.544956,12.1,323.9093
20140430,1398 HK,1398 HK Equity,4.474409,4.62,323.9093
20140430,144 HK,144 HK Equity,0.384631,24.25,323.9093
20140430,151 HK,151 HK Equity,1.232494,12.16,323.9093
20140430,16 HK,16 HK Equity,1.855289,97.65,323.9093
20140430,17 HK,17 HK Equity,0.575187,8,323.9093
20140430,1880 HK,1880 HK Equity,0.519562,8.03,323.9093
20140430,19 HK,19 HK Equity,0.791336,89.5,323.9093
20140430,1928 HK,1928 HK Equity,1.909907,56.6,323.9093
20140430,2 HK,2 HK Equity,1.638618,62,323.9093
20140430,23 HK,23 HK Equity,0.622528,31.95,323.9093
20140430,2318 HK,2318 HK Equity,1.6273,28.675,323.9093
20140430,2319 HK,2319 HK Equity,0.815925,19.925,323.9093
20140430,2388 HK,2388 HK Equity,1.171647,22.7,323.9093
20140430,2628 HK,2628 HK Equity,2.073723,19.98,323.9093
20140430,267 HK,267 HK Equity,0.311524,13.6,323.9093
20140430,27 HK,27 HK Equity,1.978485,60.85,323.9093
20140430,291 HK,291 HK Equity,0.369635,20.211,323.9093
20140430,293 HK,293 HK Equity,0.240987,14.64,323.9093
20140430,3 HK,3 HK Equity,1.430459,11.102,323.9093
20140430,322 HK,322 HK Equity,0.58877,21.55,323.9093
20140430,3328 HK,3328 HK Equity,0.588459,4.82,323.9093
20140430,386 HK,386 HK Equity,2.437662,6.85,323.9093
20140430,388 HK,388 HK Equity,2.150763,139.7,323.9093
20140430,3988 HK,3988 HK Equity,3.778451,3.41,323.9093
20140430,4 HK,4 HK Equity,1.146422,20.374,323.9093
20140430,494 HK,494 HK Equity,0.919131,9.242,323.9093
20140430,5 HK,5 HK Equity,14.815257,78.65,323.9093
20140430,6 HK,6 HK Equity,1.296432,67,323.9093
20140430,66 HK,66 HK Equity,0.591477,29.25,323.9093
20140430,688 HK,688 HK Equity,1.084065,18.793,323.9093
20140430,700 HK,700 HK Equity,7.540259,96.64,323.9093
20140430,762 HK,762 HK Equity,0.987006,11.9,323.9093
20140430,83 HK,83 HK Equity,0.48674,11.6,323.9093
20140430,836 HK,836 HK Equity,0.521333,19.5,323.9093
20140430,857 HK,857 HK Equity,2.642713,8.98,323.9093
20140430,883 HK,883 HK Equity,3.193439,12.82,323.9093
20140430,939 HK,939 HK Equity,6.279157,5.35,323.9093
20140430,941 HK,941 HK Equity,6.233745,73.7,323.9093
20140430,992 HK,992 HK Equity,0.832138,8.82,323.9093
20140502,101 HK,101 HK Equity,0.720481,23.2,324.3805
20140502,1044 HK,1044 HK Equity,0.905035,78.945,324.3805
20140502,1088 HK,1088 HK Equity,1.004842,21.35,324.3805
20140502,11 HK,11 HK Equity,1.333337,125.9,324.3805
20140502,1109 HK,1109 HK Equity,0.448247,15.86,324.3805
20140502,1199 HK,1199 HK Equity,0.250699,10.36,324.3805
20140502,12 HK,12 HK Equity,0.616814,29.276,324.3805
20140502,1249772D HK,1249772D HK Equity,2.575009,133.8,324.3805
20140502,1299 HK,1299 HK Equity,6.379759,38.25,324.3805
20140502,13 HK,13 HK Equity,3.191177,108.1,324.3805
20140502,135 HK,135 HK Equity,0.539277,12.06,324.3805
20140502,1398 HK,1398 HK Equity,4.442464,4.62,324.3805
20140502,144 HK,144 HK Equity,0.382672,24.3,324.3805
20140502,151 HK,151 HK Equity,1.225708,12.18,324.3805
20140502,16 HK,16 HK Equity,1.848645,98,324.3805
20140502,17 HK,17 HK Equity,0.576077,8.07,324.3805
20140502,1880 HK,1880 HK Equity,0.521635,8.12,324.3805
20140502,19 HK,19 HK Equity,0.798415,90.95,324.3805
20140502,1928 HK,1928 HK Equity,1.936475,57.8,324.3805
20140502,2 HK,2 HK Equity,1.628231,62.05,324.3805
20140502,23 HK,23 HK Equity,0.628723,32.5,324.3805
20140502,2318 HK,2318 HK Equity,1.625543,28.85,324.3805
20140502,2319 HK,2319 HK Equity,0.831445,20.45,324.3805
20140502,2388 HK,2388 HK Equity,1.165845,22.75,324.3805
20140502,2628 HK,2628 HK Equity,2.066132,20.05,324.3805
20140502,267 HK,267 HK Equity,0.307026,13.5,324.3805
20140502,27 HK,27 HK Equity,2.024082,62.7,324.3805
20140502,291 HK,291 HK Equity,0.369493,20.349,324.3805
20140502,293 HK,293 HK Equity,0.244169,14.94,324.3805
20140502,3 HK,3 HK Equity,1.410715,11.028,324.3805
20140502,322 HK,322 HK Equity,0.58728,21.65,324.3805
20140502,3328 HK,3328 HK Equity,0.586682,4.84,324.3805
20140502,386 HK,386 HK Equity,2.416725,6.84,324.3805
20140502,388 HK,388 HK Equity,2.147636,140.5,324.3805
20140502,3988 HK,3988 HK Equity,3.729472,3.39,324.3805
20140502,4 HK,4 HK Equity,1.140335,20.412,324.3805
20140502,494 HK,494 HK Equity,0.919052,9.307,324.3805
20140502,5 HK,5 HK Equity,14.938123,79.1,324.3805
20140502,6 HK,6 HK Equity,1.313112,68.35,324.3805
20140502,66 HK,66 HK Equity,0.587254,29.25,324.3805
20140502,688 HK,688 HK Equity,1.069535,18.674,324.3805
20140502,700 HK,700 HK Equity,7.675446,99.08,324.3805
20140502,762 HK,762 HK Equity,0.961842,11.68,324.3805
20140502,83 HK,83 HK Equity,0.478266,11.48,324.3805
20140502,836 HK,836 HK Equity,0.51708,19.48,324.3805
20140502,857 HK,857 HK Equity,2.612158,8.94,324.3805
20140502,883 HK,883 HK Equity,3.150854,12.74,324.3805
20140502,939 HK,939 HK Equity,6.199369,5.32,324.3805
20140502,941 HK,941 HK Equity,6.138852,73.1,324.3805
20140502,992 HK,992 HK Equity,0.832754,8.89,324.3805
20140505,101 HK,101 HK Equity,0.721937,22.95,324.3805
20140505,1044 HK,1044 HK Equity,0.910568,78.413,324.3805
20140505,1088 HK,1088 HK Equity,1.003539,21.05,324.3805
